Site,Date,Net.location,Net.size,Net.length,Open,Closed,No.Playbacks
PUVI,2/7/05,59C,6,6,7:00,19:00,NA
PUVI,2/8/05,59C,6,6,7:00,19:00,NA
PUVI,2/9/05,59C,6,6,7:00,19:00,NA
PUVI,2/10/05,59C,6,6,7:00,10:00,NA
PUVI,1/28/06,59C,6,6,16:30,19:00,NA
PUVI,1/29/06,59C,6,6,7:00,19:00,NA
PUVI,1/30/06,59C,6,6,7:00,19:00,NA
PUVI,1/31/06,59C,6,6,7:00,9:00,NA
PUVI,5/13/02,32,6,6,16:30,19:30,NA
PUVI,5/13/02,59 C,6,6,17:00,19:30,NA
PUVI,5/14/02,38,6,6,5:45,19:45,NA
PUVI,5/14/02,59c,6,6,5:45,19:45,NA
PUVI,5/15/02,38,6,6,5:45,19:45,NA
PUVI,5/16/02,38,6,6,5:45,10:15,NA
PUVI,5/16/03,38,6,6,17:00,19:30,NA
PUVI,5/17/03,35,6,6,6:00,19:30,NA
PUVI,5/17/03,38,6,6,6:00,19:30,NA
PUVI,5/17/03,38A,6,6,9:45,19:30,NA
PUVI,5/18/03,35,6,6,6:00,19:30,NA
PUVI,5/18/03,38,6,6,6:00,19:30,NA
PUVI,5/18/03,38A,6,6,6:00,19:30,NA
PUVI,5/19/03,35,6,6,6:00,10:15,NA
PUVI,5/19/03,38,6,6,6:00,10:15,NA
PUVI,5/19/03,38A,6,6,6:00,10:15,NA
PUVI,5/20/03,38,6,6,6:00,9:00,NA
PUVI,5/20/03,38A,6,6,6:00,9:00,NA
PUVI,5/21/03,38,6,6,6:00,10:00,NA
PUVI,5/21/03,38A,6,6,6:00,10:00,NA
PUVI,12/2/95,1C,12,12,6:45,10:00,1
PUVI,12/2/95,1C.25,12,12,6:45,10:00,1
PUVI,12/2/95,1A.25,12,12,5:45,18:30,1
PUVI,12/2/95,1C ,12,12,5:45,18:30,NA
PUVI,12/2/95,1C.25,12,12,5:45,18:30,NA
PUVI,12/2/95,5A,12,12,5:30,18:45,1
PUVI,12/2/95,5A.25,12,12,5:30,18:45,1
PUVI,12/2/95,3B.25,12,12,17:30,18:45,NA
PUVI,12/2/95,3E,12,12,17:30,18:45,1
PUVI,12/3/95,3E,12,12,6:45,10:00,1
PUVI,12/3/95,1A.25,12,12,6:45,10:15,2
PUVI,12/3/95,1C,12,12,6:45,10:15,1
PUVI,12/3/95,1C.25,12,12,6:45,10:15,2
PUVI,12/3/95,3A,12,12,6:45,10:15,2
PUVI,12/3/95,3B.25,12,12,6:45,10:15,1
PUVI,12/3/95,3C,12,12,9:15,10:15,1
PUVI,12/3/95,5A,12,12,6:30,10:45,2
PUVI,12/3/95,5C.25,12,12,6:30,10:45,2
PUVI,12/3/95,5A,12,12,16:45,18:15,NA
PUVI,12/3/95,13,12,12,12:30,18:30,NA
PUVI,12/3/95,14,12,12,12:30,18:30,NA
PUVI,12/3/95,1H,12,12,15:00,18:30,NA
PUVI,12/3/95,3E,12,12,15:15,18:30,NA
PUVI,12/3/95,3C,12,12,15:45,18:30,NA
PUVI,12/3/95,3A,12,12,15:45,18:45,NA
PUVI,12/3/95,3B.25,12,12,15:45,18:45,1
PUVI,12/4/95,3E,12,12,7:15,10:30,1
PUVI,12/4/95,3B.25,12,12,6:45,10:45,5
PUVI,12/4/95,3C,12,12,6:45,10:45,NA
PUVI,12/4/95,5A,12,12,6:30,11:00,1
PUVI,12/4/95,3A,12,12,6:30,11:00,1
PUVI,12/4/95,6 JCT,12,12,9:15,11:00,1
PUVI,12/4/95,1H,12,12,6:45,11:45,NA
PUVI,12/4/95,13,12,12,6:45,18:30,1
PUVI,12/4/95,14,12,12,6:45,18:30,1
PUVI,12/4/95,5A,12,12,14:45,18:30,1
PUVI,12/4/95,T6 JCT,12,12,14:45,18:30,NA
PUVI,12/4/95,1H,12,12,15:00,18:30,1
PUVI,12/4/95,1I,12,12,15:00,18:30,NA
PUVI,12/4/95,3E,12,12,15:45,18:30,NA
PUVI,12/4/95,3A,12,12,15:30,18:45,NA
PUVI,12/4/95,3B.25,12,12,15:30,18:45,1
PUVI,12/4/95,3C,12,12,15:45,18:45,NA
PUVI,12/5/95,3E,12,12,6:30,10:45,1
PUVI,12/5/95,5A,12,12,6:15,11:00,NA
PUVI,12/5/95,T6 JCT,12,12,6:15,11:00,NA
PUVI,12/5/95,3C,12,12,6:30,11:00,3
PUVI,12/5/95,3B.25,12,12,6:15,11:15,1
PUVI,12/5/95,3A,12,12,6:15,11:30,NA
PUVI,12/5/95,1H,12,12,6:45,12:15,1
PUVI,12/5/95,1I,12,12,6:45,12:15,NA
PUVI,12/5/95,13,12,12,6:45,12:45,NA
PUVI,12/5/95,14,12,12,6:45,12:45,1
PUVI,12/5/95,1I,12,12,16:30,18:00,NA
PUVI,12/5/95,3C,12,12,16:30,18:15,1
PUVI,12/5/95,5A,12,12,16:15,18:30,NA
PUVI,12/5/95,1H,12,12,16:30,18:30,1
PUVI,12/6/95,5A,12,12,6:15,7:15,1
PUVI,12/6/95,1H,12,12,6:30,7:30,2
PUVI,12/8/96,1B.25,12,12,18:00,18:30,2
PUVI,12/8/96,5A.25,12,12,17:40,18:45,1
PUVI,12/9/96,5A.25,12,12,6:45,11:45,1
PUVI,12/9/96,5E.25 - 5m,12,12,10:15,11:45,NA
PUVI,12/9/96,11,12,12,6:45,12:00,NA
PUVI,12/9/96,13,12,12,6:45,12:00,NA
PUVI,12/9/96,3A,12,12,6:45,12:00,NA
PUVI,12/9/96,3C,12,12,6:45,12:00,1
PUVI,12/9/96,1B.25,12,12,7:15,12:00,NA
PUVI,12/9/96,17,12,12,7:45,12:00,1
PUVI,12/9/96,19,12,12,8:15,12:00,NA
PUVI,12/9/96,3B.25,12,12,9:15,12:00,NA
PUVI,12/9/96,3E,12,12,11:30,12:00,NA
PUVI,12/9/96,15,12,12,16:15,18:30,NA
PUVI,12/9/96,16,12,12,16:30,18:30,NA
PUVI,12/9/96,17,12,12,16:45,18:30,NA
PUVI,12/9/96,18,12,12,17:00,18:30,NA
PUVI,12/9/96,19,12,12,17:00,18:30,NA
PUVI,12/9/96,31,12,12,17:15,18:30,NA
PUVI,12/9/96,32,12,12,17:15,18:30,NA
PUVI,12/9/96,33,12,12,17:15,18:30,NA
PUVI,12/9/96,34,12,12,17:15,18:30,NA
PUVI,12/9/96,35,12,12,17:15,18:30,NA
PUVI,12/9/96,36,12,12,17:15,18:30,NA
PUVI,12/9/96,37,12,12,17:15,18:30,NA
PUVI,12/9/96,14,12,12,17:30,18:30,NA
PUVI,12/9/96,1B.25,12,12,17:30,18:30,NA
PUVI,12/9/96,51,12,12,17:15,18:40,NA
PUVI,12/9/96,52,12,12,17:15,18:40,NA
PUVI,12/9/96,53,12,12,17:15,18:40,NA
PUVI,12/9/96,54,12,12,17:15,18:40,NA
PUVI,12/9/96,55,12,12,17:15,18:40,NA
PUVI,12/9/96,56,12,12,17:15,18:40,NA
PUVI,12/9/96,57,12,12,17:15,18:40,NA
PUVI,12/9/96,58,12,12,17:15,18:40,NA
PUVI,12/9/96,59,12,12,17:15,18:40,NA
PUVI,12/10/96,51,12,12,6:30,18:30,3
PUVI,12/10/96,52,12,12,6:30,18:30,NA
PUVI,12/10/96,53,12,12,6:30,18:30,1
PUVI,12/10/96,54,12,12,6:30,18:30,NA
PUVI,12/10/96,55,12,12,6:30,18:30,NA
PUVI,12/10/96,56,12,12,6:30,18:30,1
PUVI,12/10/96,57,12,12,6:30,18:30,NA
PUVI,12/10/96,31,12,12,6:30,18:30,NA
PUVI,12/10/96,32,12,12,6:30,18:30,NA
PUVI,12/10/96,33,12,12,6:30,18:30,NA
PUVI,12/10/96,34,12,12,6:30,18:30,NA
PUVI,12/10/96,35,12,12,6:30,18:30,NA
PUVI,12/10/96,36,12,12,6:30,18:30,NA
PUVI,12/10/96,37,12,12,6:30,18:30,NA
PUVI,12/10/96,1J.25W,12,12,16:45,18:30,NA
PUVI,12/10/96,1H.25,12,12,17:00,18:30,NA
PUVI,12/11/96,1H.25,12,12,6:45,11:45,NA
PUVI,12/11/96,1J.25W,12,12,6:45,11:45,NA
PUVI,12/11/96,51,12,12,6:30,18:30,NA
PUVI,12/11/96,52,12,12,6:30,18:30,NA
PUVI,12/11/96,53,12,12,6:30,18:30,1
PUVI,12/11/96,54,12,12,6:30,18:30,NA
PUVI,12/11/96,55,12,12,6:30,18:30,NA
PUVI,12/11/96,56,12,12,6:30,18:30,NA
PUVI,12/11/96,57,12,12,6:30,18:30,1
PUVI,12/11/96,31,12,12,6:30,18:30,NA
PUVI,12/11/96,32,12,12,6:30,18:30,NA
PUVI,12/11/96,33,12,12,6:30,18:30,NA
PUVI,12/11/96,34,12,12,6:30,18:30,NA
PUVI,12/11/96,35,12,12,6:30,18:30,NA
PUVI,12/11/96,36,12,12,6:30,18:30,1
PUVI,12/11/96,37,12,12,6:30,18:30,1
PUVI,12/11/96,1H.25,12,12,16:15,18:30,NA
PUVI,12/11/96,1J.25W,12,12,17:45,18:30,NA
PUVI,12/12/96,31,12,12,6:30,14:30,1
PUVI,12/12/96,1J.25W,12,12,6:45,16:15,1
PUVI,12/12/96,51,12,12,6:30,18:30,NA
PUVI,12/12/96,52,12,12,6:30,18:30,1
PUVI,12/12/96,53,12,12,6:30,18:30,NA
PUVI,12/12/96,54,12,12,6:30,18:30,NA
PUVI,12/12/96,55,12,12,6:30,18:30,NA
PUVI,12/12/96,56,12,12,6:30,18:30,NA
PUVI,12/12/96,57,12,12,6:30,18:30,NA
PUVI,12/12/96,58,12,12,6:30,18:30,NA
PUVI,12/12/96,59,12,12,6:30,18:30,1
PUVI,12/12/96,32,12,12,6:30,18:30,1
PUVI,12/12/96,33,12,12,6:30,18:30,1
PUVI,12/12/96,34,12,12,6:30,18:30,1
PUVI,12/12/96,35,12,12,6:30,18:30,NA
PUVI,12/12/96,36,12,12,6:30,18:30,1
PUVI,12/12/96,37,12,12,6:30,18:30,NA
PUVI,12/12/96,1HW,12,12,16:45,18:30,1
PUVI,12/12/96,1B.25W,12,12,17:30,18:30,NA
PUVI,12/12/96,15,12,12,17:45,18:30,NA
PUVI,12/13/96,51,12,12,6:30,9:30,1
PUVI,12/13/96,52,12,12,6:30,9:30,NA
PUVI,12/13/96,53,12,12,6:30,9:30,NA
PUVI,12/13/96,54,12,12,6:30,9:30,NA
PUVI,12/13/96,1I.25,12,12,6:45,9:45,NA
PUVI,12/13/96,32,12,12,6:30,10:00,NA
PUVI,12/13/96,33,12,12,6:30,10:00,NA
PUVI,12/13/96,34,12,12,6:30,10:00,NA
PUVI,12/13/96,35,12,12,6:30,10:00,NA
PUVI,12/13/96,36,12,12,6:30,10:00,1
PUVI,12/13/96,37,12,12,6:30,10:00,NA
PUVI,12/13/96,19,12,12,6:45,10:15,NA
PUVI,12/13/96,1HW,12,12,6:45,10:45,NA
PUVI,12/13/96,18,12,12,6:45,12:00,NA
PUVI,12/13/96,1D.25E,12,12,6:45,12:00,NA
PUVI,12/13/96,1B.25W,12,12,6:45,12:00,NA
PUVI,12/13/96,5A.25,12,12,17:30,18:30,2
PUVI,12/13/96,1HW,12,12,17:30,18:30,1
PUVI,12/13/96,15,12,12,17:30,18:30,NA
PUVI,12/13/96,1B.25W,12,12,17:30,18:30,NA
PUVI,2/28/97,5E.25,12,12,18:50,19:15,NA
PUVI,3/1/97,1B.25,12,12,6:45,10:00,NA
PUVI,3/1/97,1CW,12,12,6:45,10:00,1
PUVI,3/1/97,1D.25E,12,12,7:30,10:00,NA
PUVI,3/1/97,5E.25,12,12,6:40,10:15,NA
PUVI,3/1/97,51,12,12,6:15,19:15,1
PUVI,3/1/97,52,12,12,6:15,19:15,1
PUVI,3/1/97,53,12,12,6:15,19:15,NA
PUVI,3/1/97,54,12,12,6:15,19:15,NA
PUVI,3/1/97,55,12,12,6:15,19:15,NA
PUVI,3/1/97,56,12,12,6:15,19:15,NA
PUVI,3/1/97,14,12,12,17:15,19:15,NA
PUVI,3/1/97,15,12,12,17:30,19:15,NA
PUVI,3/1/97,18,12,12,17:30,19:15,NA
PUVI,3/1/97,19,12,12,17:30,19:15,NA
PUVI,3/1/97,13,12,12,18:00,19:15,NA
PUVI,3/1/97,1D.25W,12,12,18:15,19:15,NA
PUVI,3/1/97,1HW,12,12,18:45,19:15,NA
PUVI,3/1/97,5A,12,12,18:15,19:30,NA
PUVI,3/1/97,52,12,12,18:15,19:30,1
PUVI,3/2/97,51,12,12,6:30,18:15,NA
PUVI,3/2/97,52,12,12,6:30,18:15,1
PUVI,3/2/97,53,12,12,6:30,18:15,NA
PUVI,3/2/97,54,12,12,6:30,18:15,NA
PUVI,3/2/97,55,12,12,6:30,18:15,NA
PUVI,3/2/97,56,12,12,6:30,18:15,NA
PUVI,3/2/97,57,12,12,6:30,18:15,NA
PUVI,3/2/97,57,12,12,6:15,19:15,NA
PUVI,3/2/97,13,12,12,6:45,19:15,NA
PUVI,3/2/97,14,12,12,6:45,19:15,NA
PUVI,3/2/97,15,12,12,6:45,19:15,NA
PUVI,3/2/97,16,12,12,6:45,19:15,NA
PUVI,3/2/97,17,12,12,6:45,19:15,NA
PUVI,3/2/97,18,12,12,6:45,19:15,NA
PUVI,3/2/97,19,12,12,6:45,19:15,NA
PUVI,3/2/97,1D.25E,12,12,6:45,19:15,1
PUVI,3/2/97,1HW,12,12,6:45,19:15,NA
PUVI,3/2/97,1H.25N,12,12,17:00,19:15,NA
PUVI,3/3/97,51,12,12,6:30,11:15,NA
PUVI,3/3/97,52,12,12,6:30,11:15,2
PUVI,3/3/97,53,12,12,6:30,11:15,NA
PUVI,3/3/97,54,12,12,6:30,11:15,NA
PUVI,3/3/97,55,12,12,6:30,11:15,NA
PUVI,3/3/97,56,12,12,6:30,11:15,NA
PUVI,3/3/97,57,12,12,6:30,11:15,NA
PUVI,3/3/97,13,12,12,6:45,19:15,NA
PUVI,3/3/97,14,12,12,6:45,19:15,NA
PUVI,3/3/97,15,12,12,6:45,19:15,NA
PUVI,3/3/97,16,12,12,6:45,19:15,NA
PUVI,3/3/97,17,12,12,6:45,19:15,NA
PUVI,3/3/97,18,12,12,6:45,19:15,NA
PUVI,3/3/97,19,12,12,6:45,19:15,NA
PUVI,3/3/97,1D.25E,12,12,6:45,19:15,NA
PUVI,3/3/97,1HW,12,12,6:45,19:15,NA
PUVI,3/3/97,1H.25N,12,12,6:45,19:15,NA
PUVI,3/4/97,1GS,12,12,6:45,9:15,NA
PUVI,3/4/97,13,12,12,6:45,10:45,NA
PUVI,3/4/97,14,12,12,6:45,10:45,NA
PUVI,3/4/97,15,12,12,6:45,10:45,NA
PUVI,3/4/97,16,12,12,6:45,10:45,NA
PUVI,3/4/97,17,12,12,6:45,10:45,NA
PUVI,3/4/97,18,12,12,6:45,10:45,NA
PUVI,3/4/97,19,12,12,6:45,10:45,NA
PUVI,3/4/97,1J.25W,12,12,6:45,11:15,NA
PUVI,3/4/97,1H.25N,12,12,6:45,11:15,1
PUVI,3/4/97,1D.25E,12,12,6:45,11:45,NA
PUVI,3/4/97,1GS,12,12,16:00,19:15,1
PUVI,3/4/97,1A,12,12,18:00,19:15,NA
PUVI,3/4/97,1EN,12,12,18:15,19:15,NA
PUVI,3/5/97,1EN,12,12,6:45,9:15,1
PUVI,3/5/97,1A,12,12,6:45,9:45,NA
PUVI,3/5/97,18,12,12,6:45,10:00,NA
PUVI,3/5/97,18,12,12,17:30,19:15,NA
PUVI,3/5/97,1GS,12,12,17:30,19:15,1
PUVI,3/5/97,1EN,12,12,17:30,19:15,1
PUVI,3/5/97,13,12,12,17:30,19:15,NA
PUVI,3/5/97,1A,12,12,17:30,19:15,NA
PUVI,3/6/97,1GS,12,12,6:45,10:00,NA
PUVI,3/6/97,1EN,12,12,6:45,10:00,NA
PUVI,3/6/97,1BE,12,12,6:45,10:00,NA
PUVI,3/6/97,1A,12,12,6:45,10:00,NA
PUVI,3/6/97,1B.25S,12,12,6:45,10:00,NA
PUVI,3/6/97,5A,12,12,6:30,18:30,1
PUVI,3/6/97,51,12,12,6:30,18:30,NA
PUVI,3/6/97,52,12,12,6:30,18:30,NA
PUVI,3/6/97,53,12,12,6:30,18:30,NA
PUVI,3/6/97,54,12,12,6:30,18:30,NA
PUVI,3/6/97,55,12,12,6:30,18:30,NA
PUVI,3/6/97,56,12,12,6:30,18:30,NA
PUVI,3/6/97,57,12,12,6:30,18:30,NA
PUVI,3/6/97,5A,12,12,17:00,18:30,NA
PUVI,3/6/97,51,12,12,17:00,18:30,NA
PUVI,3/6/97,52,12,12,17:00,18:30,NA
PUVI,3/6/97,53,12,12,17:00,18:30,NA
PUVI,3/6/97,54,12,12,17:00,18:30,1
PUVI,3/6/97,55,12,12,17:00,18:30,NA
PUVI,3/6/97,56,12,12,17:00,18:30,NA
PUVI,3/6/97,57,12,12,17:00,18:30,NA
PUVI,3/7/97,5A,12,12,6:30,11:00,NA
PUVI,3/7/97,51,12,12,6:30,11:00,NA
PUVI,3/7/97,52,12,12,6:30,11:00,NA
PUVI,3/7/97,53,12,12,6:30,11:00,NA
PUVI,3/7/97,54,12,12,6:30,11:00,NA
PUVI,3/7/97,55,12,12,6:30,11:00,1
PUVI,3/7/97,5A,12,12,6:30,18:30,1
PUVI,3/7/97,51,12,12,6:30,18:30,1
PUVI,3/7/97,52,12,12,6:30,18:30,NA
PUVI,3/7/97,53,12,12,6:30,18:30,NA
PUVI,3/7/97,54,12,12,6:30,18:30,1
PUVI,3/7/97,55,12,12,6:30,18:30,NA
PUVI,3/7/97,56,12,12,6:30,18:30,1
PUVI,3/7/97,57,12,12,6:30,18:30,NA
PUVI,3/7/97,6A.25,12,12,6:30,18:30,1
PUVI,3/7/97,6A.25,12,12,10:00,18:30,1
PUVI,3/8/97,56,12,12,6:30,11:00,1
PUVI,3/8/97,57,12,12,6:30,11:00,NA
PUVI,3/8/97,6A.25,12,12,6:30,11:00,NA
PUVI,11/9/97,13,12,12,16:00,18:30,NA
PUVI,11/9/97,14,12,12,16:00,18:30,NA
PUVI,11/9/97,15,12,12,16:00,18:30,NA
PUVI,11/9/97,51,12,12,16:00,18:30,NA
PUVI,11/9/97,52,12,12,16:00,18:30,NA
PUVI,11/9/97,53,12,12,16:00,18:30,NA
PUVI,11/9/97,54,12,12,16:00,18:30,NA
PUVI,11/9/97,55,12,12,16:00,18:30,NA
PUVI,11/9/97,16,12,12,17:00,18:30,NA
PUVI,11/9/97,18,12,12,17:00,18:30,NA
PUVI,11/9/97,19,12,12,17:00,18:30,NA
PUVI,11/9/97,1HW,12,12,17:00,18:30,NA
PUVI,11/9/97,31,12,12,17:30,18:30,NA
PUVI,11/9/97,32,12,12,17:30,18:30,NA
PUVI,11/9/97,33,12,12,17:30,18:30,NA
PUVI,11/9/97,34,12,12,17:30,18:30,NA
PUVI,11/9/97,35,12,12,17:30,18:30,NA
PUVI,11/9/97,36,12,12,17:30,18:30,NA
PUVI,11/9/97,37,12,12,17:30,18:30,NA
PUVI,11/9/97,1A75E,12,12,17:45,18:30,NA
PUVI,11/10/97,13,12,12,6:30,18:30,NA
PUVI,11/10/97,14,12,12,6:30,18:30,NA
PUVI,11/10/97,15,12,12,6:30,18:30,1
PUVI,11/10/97,16,12,12,6:30,18:30,NA
PUVI,11/10/97,17,12,12,6:30,18:30,NA
PUVI,11/10/97,18,12,12,6:30,18:30,NA
PUVI,11/10/97,56,12,12,16:00,18:30,NA
PUVI,11/10/97,57,12,12,16:00,18:30,NA
PUVI,11/11/97,31,12,12,6:30,10:30,NA
PUVI,11/11/97,32,12,12,6:30,10:30,NA
PUVI,11/11/97,33,12,12,6:30,10:30,NA
PUVI,11/11/97,34,12,12,6:30,10:30,NA
PUVI,11/11/97,35,12,12,6:30,10:30,1
PUVI,11/11/97,36,12,12,6:30,10:30,NA
PUVI,11/11/97,37,12,12,6:30,10:30,NA
PUVI,11/11/97,51,12,12,6:30,10:30,NA
PUVI,11/11/97,19,12,12,6:30,18:30,NA
PUVI,11/11/97,1HW,12,12,6:30,18:30,NA
PUVI,11/11/97,1A75E,12,12,6:30,18:30,1
PUVI,11/11/97,31,12,12,13:00,18:30,1
PUVI,11/11/97,32,12,12,13:00,18:30,NA
PUVI,11/11/97,33,12,12,13:00,18:30,NA
PUVI,11/11/97,34,12,12,13:00,18:30,NA
PUVI,11/11/97,35,12,12,13:00,18:30,NA
PUVI,11/11/97,36,12,12,13:00,18:30,NA
PUVI,11/11/97,37,12,12,13:00,18:30,NA
PUVI,11/11/97,38,12,12,15:00,18:30,NA
PUVI,11/12/97,52,12,12,6:30,10:30,NA
PUVI,11/12/97,53,12,12,6:30,10:30,NA
PUVI,11/12/97,54,12,12,6:30,10:30,NA
PUVI,11/12/97,55,12,12,6:30,10:30,NA
PUVI,11/12/97,56,12,12,6:30,10:30,NA
PUVI,11/12/97,57,12,12,6:30,10:30,NA
PUVI,11/12/97,51,12,12,13:00,18:30,NA
PUVI,11/12/97,52,12,12,13:00,18:30,NA
PUVI,11/8/98,13,12,12,6:30,18:30,NA
PUVI,11/8/98,14,12,12,6:30,18:30,1
PUVI,11/8/98,15,12,12,6:30,18:30,NA
PUVI,11/8/98,16,12,12,6:30,18:30,NA
PUVI,11/8/98,17,12,12,6:30,18:30,1
PUVI,11/8/98,18,12,12,6:30,18:30,NA
PUVI,11/8/98,19,12,12,6:30,18:30,NA
PUVI,11/8/98,1HW,12,12,6:30,18:30,NA
PUVI,11/8/98,1A75E,12,12,6:30,18:30,1
PUVI,11/8/98,1D.25E,12,12,9:00,18:30,NA
PUVI,11/8/98,53,12,12,13:00,18:30,NA
PUVI,11/8/98,54,12,12,13:00,18:30,NA
PUVI,11/8/98,55,12,12,13:00,18:30,NA
PUVI,11/8/98,56,12,12,13:00,18:30,NA
PUVI,11/8/98,57,12,12,13:00,18:30,NA
PUVI,11/8/98,1E.25N,12,12,16:00,18:30,NA
PUVI,11/8/98,1I.25W,12,12,16:30,18:30,NA
PUVI,11/8/98,1I.25 ,12,12,17:00,18:30,NA
PUVI,11/9/98,1A75E,12,12,6:30,10:30,NA
PUVI,11/9/98,1I.25W,12,12,6:30,10:30,1
PUVI,11/9/98,1I.25 ,12,12,6:30,10:30,1
PUVI,11/9/98,13,12,12,6:30,11:00,NA
PUVI,11/9/98,14,12,12,6:30,11:00,NA
PUVI,11/9/98,15,12,12,6:30,11:00,NA
PUVI,11/9/98,16,12,12,6:30,11:00,NA
PUVI,11/9/98,17,12,12,6:30,11:00,1
PUVI,11/9/98,18,12,12,6:30,11:00,NA
PUVI,11/9/98,19,12,12,6:30,11:00,NA
PUVI,11/9/98,1D.25E,12,12,6:30,11:00,NA
PUVI,11/9/98,1E.25N,12,12,6:30,11:00,NA
PUVI,11/9/98,31,12,12,6:30,11:00,NA
PUVI,11/9/98,32,12,12,6:30,11:00,NA
PUVI,11/9/98,33,12,12,6:30,11:00,NA
PUVI,11/9/98,34,12,12,6:30,11:00,NA
PUVI,11/9/98,35,12,12,6:30,11:00,NA
PUVI,11/9/98,31,12,12,6:30,18:30,1
PUVI,11/9/98,32,12,12,6:30,18:30,NA
PUVI,11/9/98,33,12,12,6:30,18:30,NA
PUVI,11/9/98,34,12,12,6:30,18:30,NA
PUVI,11/9/98,35,12,12,6:30,18:30,NA
PUVI,11/9/98,36,12,12,6:30,18:30,NA
PUVI,11/9/98,37,12,12,6:30,18:30,NA
PUVI,11/9/98,38,12,12,6:30,18:30,NA
PUVI,11/9/98,51,12,12,6:30,18:30,NA
PUVI,11/9/98,52,12,12,6:30,18:30,NA
PUVI,11/9/98,53,12,12,6:30,18:30,NA
PUVI,11/9/98,54,12,12,6:30,18:30,NA
PUVI,11/9/98,55,12,12,6:30,18:30,NA
PUVI,11/9/98,56,12,12,6:30,18:30,NA
PUVI,11/9/98,57,12,12,6:30,18:30,NA
PUVI,11/10/98,51,12,12,6:30,10:30,NA
PUVI,11/10/98,52,12,12,6:30,10:30,NA
PUVI,11/10/98,53,12,12,6:30,10:30,NA
PUVI,11/10/98,54,12,12,6:30,10:30,NA
PUVI,11/10/98,55,12,12,6:30,10:30,NA
PUVI,11/10/98,56,12,12,6:30,10:30,NA
PUVI,11/10/98,57,12,12,6:30,10:30,NA
PUVI,11/10/98,36,12,12,6:30,11:00,NA
PUVI,11/10/98,37,12,12,6:30,11:00,NA
PUVI,11/10/98,38,12,12,6:30,11:00,NA
PUVI,11/11/98,1A75E,12,12,17:30,18:30,NA
PUVI,11/11/98,1D.25E,12,12,17:30,18:30,NA
PUVI,11/11/98,1E.25N,12,12,17:30,18:30,NA
PUVI,11/11/98,1I.25W,12,12,18:00,18:30,NA
PUVI,11/11/98,1I.25SW,12,12,18:00,18:30,NA
PUVI,11/12/98,1I.25W,12,12,6:30,8:15,1
PUVI,11/12/98,1I.25SW,12,12,6:30,8:15,1
PUVI,11/12/98,1A75E,12,12,6:30,8:45,NA
PUVI,11/12/98,1D.25E,12,12,6:30,8:45,1
PUVI,11/12/98,1E.25N,12,12,6:30,8:45,NA
PUVI,11/12/98,31,12,12,16:30,18:30,NA
PUVI,11/12/98,32,12,12,16:30,18:30,NA
PUVI,11/12/98,1A75E,12,12,17:00,18:30,1
PUVI,11/12/98,1D.25E,12,12,17:30,18:30,NA
PUVI,11/12/98,1E.25N,12,12,17:30,18:30,1
PUVI,11/12/98,17,12,12,17:30,18:30,NA
PUVI,11/12/98,1I.25W,12,12,18:00,18:30,NA
PUVI,11/12/98,1I.25SW,12,12,18:00,18:30,NA
PUVI,11/13/98,12,12,12,6:30,10:00,NA
PUVI,11/13/98,1A75E,12,12,6:30,10:00,NA
PUVI,11/13/98,1D.25E,12,12,6:30,10:00,NA
PUVI,11/13/98,1E.25N,12,12,6:30,10:00,NA
PUVI,11/13/98,17,12,12,6:30,10:00,1
PUVI,11/13/98,1I.25W,12,12,6:30,10:00,NA
PUVI,11/13/98,1I.25SW,12,12,6:30,10:00,1
PUVI,11/13/98,31,12,12,6:30,10:00,NA
PUVI,11/13/98,32,12,12,6:30,10:00,NA
PUVI,11/13/98,33,12,12,6:30,10:00,NA
PUVI,11/13/98,33,12,12,16:30,18:30,NA
PUVI,11/13/98,31,12,12,16:45,18:30,1
PUVI,11/13/98,32,12,12,16:45,18:30,1
PUVI,11/13/98,12,12,12,17:30,18:30,NA
PUVI,11/13/98,1A75E,12,12,17:30,18:30,NA
PUVI,11/13/98,1D.25E,12,12,17:30,18:30,NA
PUVI,11/13/98,17,12,12,17:30,18:30,NA
PUVI,11/13/98,1I.25,12,12,17:30,18:30,NA
PUVI,11/13/98,1I.25W,12,12,17:30,18:30,NA
PUVI,11/14/98,17,12,12,6:30,7:30,NA
PUVI,11/14/98,12,12,12,6:30,8:00,NA
PUVI,11/14/98,1A75E,12,12,6:30,8:00,NA
PUVI,11/14/98,1J.25W,12,12,6:30,8:00,NA
PUVI,11/14/98,1D.25E,12,12,6:30,8:30,NA
PUVI,11/14/98,1I.25,12,12,6:30,8:30,NA
PUVI,11/14/98,1I.25W,12,12,6:30,8:30,NA
PUVI,11/14/98,1I.25SW,12,12,6:30,8:30,NA
PUVI,11/14/98,1I.25SW,12,12,17:30,18:30,NA
PUVI,11/14/98,1J.25W,12,12,17:30,18:30,NA
PUVI,11/14/98,31,12,12,17:45,18:30,1
PUVI,11/14/98,31.5,12,12,17:45,18:30,1
PUVI,11/14/98,32,12,12,17:45,18:30,NA
PUVI,11/14/98,37,12,12,17:45,18:30,1
PUVI,1/20/00,13,12,12,16:45,18:45,NA
PUVI,1/20/00,14,12,12,16:45,18:45,NA
PUVI,1/20/00,15,12,12,16:45,18:45,NA
PUVI,1/20/00,16,12,12,16:45,18:45,NA
PUVI,1/20/00,17,12,12,16:45,18:45,NA
